x    y
2.278972080000000062e+02 1.925000000000000044e-01
2.280352420000000109e+02 1.937500000000000056e-01
2.280505349999999964e+02 1.950000000000000067e-01
2.283040990000000079e+02 1.962500000000000078e-01
2.284580650000000048e+02 1.975000000000000089e-01
2.284605669999999975e+02 1.987500000000000100e-01
2.286737259999999878e+02 2.000000000000000111e-01
2.287067289999999957e+02 2.012500000000000122e-01
2.287538230000000112e+02 2.025000000000000133e-01
2.290321600000000046e+02 2.037500000000000144e-01
2.290636450000000082e+02 2.050000000000000155e-01
2.290920279999999991e+02 2.062500000000000167e-01
2.290927969999999902e+02 2.075000000000000178e-01
2.291952170000000137e+02 2.087500000000000189e-01
2.292648969999999906e+02 2.099999999999999922e-01
2.292823459999999898e+02 2.112499999999999933e-01
2.293111000000000104e+02 2.124999999999999944e-01
2.293746089999999924e+02 2.137499999999999956e-01
2.295203710000000115e+02 2.149999999999999967e-01
2.295643799999999999e+02 2.162499999999999978e-01
2.295914640000000020e+02 2.174999999999999989e-01
2.296962049999999920e+02 2.187500000000000000e-01
2.298809329999999989e+02 2.200000000000000011e-01
2.299626619999999946e+02 2.212500000000000022e-01
2.299862320000000011e+02 2.225000000000000033e-01
2.301714059999999904e+02 2.237500000000000044e-01
2.302067539999999894e+02 2.250000000000000056e-01
2.302332700000000045e+02 2.262500000000000067e-01
2.303302999999999940e+02 2.275000000000000078e-01
2.304792280000000062e+02 2.287500000000000089e-01
2.304908990000000131e+02 2.300000000000000100e-01
2.305922109999999918e+02 2.312500000000000111e-01
2.306240150000000142e+02 2.325000000000000122e-01
2.306269870000000139e+02 2.337500000000000133e-01
2.306660660000000007e+02 2.350000000000000144e-01
2.307088210000000004e+02 2.362500000000000155e-01
2.308597049999999911e+02 2.375000000000000167e-01
2.310976949999999874e+02 2.387500000000000178e-01
2.311064550000000111e+02 2.400000000000000189e-01
2.311851800000000026e+02 2.412499999999999922e-01
2.312761930000000064e+02 2.424999999999999933e-01
2.312789600000000121e+02 2.437499999999999944e-01
2.313732290000000091e+02 2.449999999999999956e-01
2.314943330000000117e+02 2.462499999999999967e-01
2.315851250000000050e+02 2.474999999999999978e-01
2.317388599999999883e+02 2.487499999999999989e-01
2.319319509999999980e+02 2.500000000000000000e-01
2.319498629999999935e+02 2.512499999999999734e-01
2.319982750000000067e+02 2.525000000000000022e-01
2.320471249999999941e+02 2.537499999999999756e-01
2.322297709999999995e+02 2.550000000000000044e-01
2.323916560000000118e+02 2.562499999999999778e-01
2.326115680000000054e+02 2.574999999999999512e-01
2.328325490000000002e+02 2.587499999999999800e-01
2.328670999999999935e+02 2.599999999999999534e-01
2.329575749999999914e+02 2.612499999999999822e-01
2.330170160000000124e+02 2.624999999999999556e-01
2.330304429999999911e+02 2.637499999999999845e-01
2.331027139999999918e+02 2.649999999999999578e-01
2.331342659999999967e+02 2.662499999999999867e-01
2.332058969999999931e+02 2.674999999999999600e-01
2.333651649999999904e+02 2.687499999999999889e-01
2.333814179999999965e+02 2.699999999999999623e-01
2.333873309999999890e+02 2.712499999999999911e-01
2.334066320000000019e+02 2.724999999999999645e-01
2.334827689999999905e+02 2.737499999999999933e-01
2.335617959999999869e+02 2.749999999999999667e-01
2.335739010000000064e+02 2.762499999999999956e-01
2.337351079999999968e+02 2.774999999999999689e-01
2.337644080000000031e+02 2.787499999999999978e-01
2.337866989999999987e+02 2.799999999999999711e-01
2.339060320000000104e+02 2.812500000000000000e-01
2.339217079999999953e+02 2.824999999999999734e-01
2.340241890000000069e+02 2.837500000000000022e-01
2.340875069999999880e+02 2.849999999999999756e-01
2.341361269999999877e+02 2.862500000000000044e-01
2.342521820000000048e+02 2.874999999999999778e-01
2.342580159999999978e+02 2.887500000000000067e-01
2.343809249999999906e+02 2.899999999999999800e-01
