x   y
9.089591199999999560e+01 7.285714285714285643e-02
9.144658699999999385e+01 7.428571428571428825e-02
9.144726199999999494e+01 7.571428571428572007e-02
9.166872899999999902e+01 7.714285714285715190e-02
9.178617800000000670e+01 7.857142857142856984e-02
9.195858699999999430e+01 8.000000000000000167e-02
9.195929999999999893e+01 8.142857142857143349e-02
9.223495400000000188e+01 8.285714285714286531e-02
9.226547200000000259e+01 8.428571428571428326e-02
9.237035199999999691e+01 8.571428571428571508e-02
9.258364799999999661e+01 8.714285714285714690e-02
9.264244899999999916e+01 8.857142857142857872e-02
9.269617399999999918e+01 8.999999999999999667e-02
9.276873600000000408e+01 9.142857142857142849e-02
9.304447799999999802e+01 9.285714285714286031e-02
9.305641599999999869e+01 9.428571428571429214e-02
9.332090700000000538e+01 9.571428571428572396e-02
9.335660199999999520e+01 9.714285714285714191e-02
9.339749700000000132e+01 9.857142857142857373e-02
9.347562100000000385e+01 1.000000000000000056e-01
9.367605199999999854e+01 1.014285714285714374e-01
9.391065199999999891e+01 1.028571428571428553e-01
9.402994599999999537e+01 1.042857142857142871e-01
9.409024999999999750e+01 1.057142857142857190e-01
9.431378399999999829e+01 1.071428571428571508e-01
9.443667600000000562e+01 1.085714285714285687e-01
9.447411800000000426e+01 1.100000000000000006e-01
9.478611600000000692e+01 1.114285714285714324e-01
9.517972500000000480e+01 1.128571428571428642e-01
9.532217099999999732e+01 1.142857142857142821e-01
9.562407799999999725e+01 1.157142857142857140e-01
9.607139399999999796e+01 1.171428571428571458e-01
9.618138999999999328e+01 1.185714285714285776e-01
9.638718299999999317e+01 1.200000000000000094e-01
9.650849599999999384e+01 1.214285714285714274e-01
9.653734900000000607e+01 1.228571428571428592e-01
9.660608200000000068e+01 1.242857142857142910e-01
9.663978000000000179e+01 1.257142857142857229e-01
9.672485899999999504e+01 1.271428571428571408e-01
9.673537100000000066e+01 1.285714285714285587e-01
9.674681300000000306e+01 1.299999999999999767e-01
9.689200400000000002e+01 1.314285714285714224e-01
9.697118000000000393e+01 1.328571428571428403e-01
9.700326699999999391e+01 1.342857142857142860e-01
9.713154199999999605e+01 1.357142857142857040e-01
9.733363699999999596e+01 1.371428571428571219e-01
9.735427799999999365e+01 1.385714285714285676e-01
9.748677100000000451e+01 1.399999999999999856e-01
9.752588400000000490e+01 1.414285714285714313e-01
9.754049899999999695e+01 1.428571428571428492e-01
9.758968600000000038e+01 1.442857142857142672e-01
9.773551100000000247e+01 1.457142857142857129e-01
9.791725999999999885e+01 1.471428571428571308e-01
9.802717499999999973e+01 1.485714285714285487e-01
9.806655399999999645e+01 1.499999999999999944e-01
9.826920599999999695e+01 1.514285714285714124e-01
9.845908599999999922e+01 1.528571428571428581e-01
9.849994599999999423e+01 1.542857142857142760e-01
9.894759700000000180e+01 1.557142857142856940e-01
9.898574299999999937e+01 1.571428571428571397e-01
9.909842899999999588e+01 1.585714285714285576e-01
9.927477100000000121e+01 1.599999999999999756e-01
9.932914599999999439e+01 1.614285714285714213e-01
9.948637999999999693e+01 1.628571428571428392e-01
9.948984699999999748e+01 1.642857142857142849e-01
9.952441000000000315e+01 1.657142857142857029e-01
9.964905100000000004e+01 1.671428571428571208e-01
9.996504299999999432e+01 1.685714285714285665e-01
9.999618999999999858e+01 1.699999999999999845e-01
1.003067439999999948e+02 1.714285714285714302e-01
1.003264230000000055e+02 1.728571428571428481e-01
1.004406259999999946e+02 1.742857142857142660e-01
1.005409719999999965e+02 1.757142857142857117e-01
1.006295960000000065e+02 1.771428571428571297e-01
1.009295690000000008e+02 1.785714285714285476e-01
1.010185319999999933e+02 1.799999999999999933e-01
1.011956789999999984e+02 1.814285714285714113e-01
1.012367830000000026e+02 1.828571428571428570e-01
1.012640300000000053e+02 1.842857142857142749e-01
1.013121950000000027e+02 1.857142857142856929e-01
1.013493749999999949e+02 1.871428571428571386e-01
1.013608650000000040e+02 1.885714285714285565e-01
1.013693070000000063e+02 1.900000000000000022e-01
1.013940319999999957e+02 1.914285714285714202e-01
1.015273870000000045e+02 1.928571428571428381e-01
1.017879769999999979e+02 1.942857142857142838e-01
1.019984780000000057e+02 1.957142857142857018e-01
1.020153860000000066e+02 1.971428571428571197e-01
1.020757370000000037e+02 1.985714285714285654e-01
1.021366280000000017e+02 1.999999999999999833e-01
1.021481560000000002e+02 2.014285714285714290e-01
1.022519219999999933e+02 2.028571428571428470e-01
1.023084669999999932e+02 2.042857142857142649e-01
1.023164299999999969e+02 2.057142857142857106e-01
1.023407210000000021e+02 2.071428571428571286e-01
1.023697030000000012e+02 2.085714285714285743e-01
1.024476099999999974e+02 2.099999999999999922e-01
1.024815140000000042e+02 2.114285714285714102e-01
1.026061579999999935e+02 2.128571428571428559e-01
1.026183019999999999e+02 2.142857142857142738e-01
1.026195170000000019e+02 2.157142857142856918e-01
1.029309570000000065e+02 2.171428571428571375e-01
1.029590419999999966e+02 2.185714285714285554e-01
1.030543169999999975e+02 2.200000000000000011e-01
1.031157160000000061e+02 2.214285714285714191e-01
1.031624709999999965e+02 2.228571428571428370e-01
1.031759590000000060e+02 2.242857142857142827e-01
1.032231969999999990e+02 2.257142857142857006e-01
1.032305369999999982e+02 2.271428571428571186e-01
1.033623130000000003e+02 2.285714285714285643e-01
1.034006040000000013e+02 2.299999999999999822e-01
1.034553049999999956e+02 2.314285714285714279e-01
1.034882939999999962e+02 2.328571428571428459e-01
1.037156039999999990e+02 2.342857142857142638e-01
1.037282790000000006e+02 2.357142857142857095e-01
1.040536000000000030e+02 2.371428571428571275e-01
1.040768939999999958e+02 2.385714285714285732e-01
1.043465649999999982e+02 2.399999999999999911e-01
1.046054610000000054e+02 2.414285714285714091e-01
1.046211629999999957e+02 2.428571428571428548e-01
1.047468460000000050e+02 2.442857142857142727e-01
1.047762050000000045e+02 2.457142857142856907e-01
1.048140290000000050e+02 2.471428571428571364e-01
1.048161000000000058e+02 2.485714285714285543e-01
1.049453419999999966e+02 2.500000000000000000e-01
1.050072329999999994e+02 2.514285714285714457e-01
1.050340139999999991e+02 2.528571428571428914e-01
1.051535329999999959e+02 2.542857142857142816e-01
1.052356170000000049e+02 2.557142857142857273e-01
1.052684469999999948e+02 2.571428571428571730e-01
1.053959499999999991e+02 2.585714285714285632e-01
1.056336900000000014e+02 2.600000000000000089e-01
1.057218979999999959e+02 2.614285714285714546e-01
1.059339259999999996e+02 2.628571428571429003e-01
1.059939700000000045e+02 2.642857142857142905e-01
1.060166470000000061e+02 2.657142857142857362e-01
1.061413299999999964e+02 2.671428571428571819e-01
1.062823000000000064e+02 2.685714285714285721e-01
1.064264620000000008e+02 2.700000000000000178e-01
1.066283860000000061e+02 2.714285714285714635e-01
1.068144450000000063e+02 2.728571428571428537e-01
1.069519609999999972e+02 2.742857142857142994e-01
1.072458900000000028e+02 2.757142857142857451e-01
1.073085669999999965e+02 2.771428571428571352e-01
1.074442250000000030e+02 2.785714285714285809e-01
1.074972489999999965e+02 2.800000000000000266e-01
1.075147309999999976e+02 2.814285714285714723e-01
1.076651070000000061e+02 2.828571428571428625e-01
1.078052789999999987e+02 2.842857142857143082e-01
1.078928290000000061e+02 2.857142857142857539e-01
1.079071129999999954e+02 2.871428571428571441e-01
1.080474430000000012e+02 2.885714285714285898e-01
1.081566779999999994e+02 2.900000000000000355e-01
1.082155190000000005e+02 2.914285714285714257e-01
1.084764679999999970e+02 2.928571428571428714e-01
1.085845120000000037e+02 2.942857142857143171e-01
1.086648909999999972e+02 2.957142857142857073e-01
